stop_id,stop_name,stop_lon,stop_lat
shp_250-0-1,stop shp_250-0-1,32.476863485423486,15.64607516443436
shp_252-0-0,stop shp_252-0-0,32.47679818877801,15.646139736658863
shp_254-0-0,stop shp_254-0-0,32.47679845203372,15.64613998660008
shp_254-0-1,stop shp_254-0-1,32.437477329852555,15.673101741767995
shp_256-0-0,stop shp_256-0-0,32.47743643297791,15.646518827140833
shp_256-0-1,stop shp_256-0-1,32.43592091740933,15.628688944912192
shp_258-0-0,stop shp_258-0-0,32.47743643297791,15.646518827140833
shp_258-0-1,stop shp_258-0-1,32.4447178626984,15.62990369687448
shp_260-0-0,stop shp_260-0-0,32.46598701703414,15.654217873737894
shp_260-0-1,stop shp_260-0-1,32.43592091740933,15.628688944912192
shp_262-0-0,stop shp_262-0-0,32.441309059172724,15.683411625287505
shp_262-0-1,stop shp_262-0-1,32.46607375955299,15.65485757148152
shp_264-0-0,stop shp_264-0-0,32.46598701703414,15.654217873737894
shp_264-0-1,stop shp_264-0-1,32.419066420581494,15.647255188562912
shp_266-0-0,stop shp_266-0-0,32.41906577591687,15.64716478800046
shp_266-0-1,stop shp_266-0-1,32.47784389279907,15.646114747516206
shp_27-0-1,stop shp_27-0-1,32.46686794147601,15.65834226861558
shp_272-0-0,stop shp_272-0-0,32.33402776620133,15.579452798008193
shp_272-0-1,stop shp_272-0-1,32.42617679293171,15.647395131085354
shp_274-0-0,stop shp_274-0-0,32.418502321682006,15.611262011110547
shp_274-0-1,stop shp_274-0-1,32.419056430989514,15.64721634413457
shp_278-0-0,stop shp_278-0-0,32.441263828172204,15.683457734583143
shp_278-0-1,stop shp_278-0-1,32.41906447282642,15.647255162195062
shp_286-0-0,stop shp_286-0-0,32.520347781719366,15.594349677762194
shp_286-0-1,stop shp_286-0-1,32.436323684990704,15.637864335443608
shp_288-0-0,stop shp_288-0-0,32.4261597498589,15.543208486856932
shp_288-0-1,stop shp_288-0-1,32.41906387064707,15.647255138077348
shp_289-0-0,stop shp_289-0-0,32.51644395095068,15.598569308821393
shp_289-0-1,stop shp_289-0-1,32.53123707641004,15.64132253926822
shp_291-0-0,stop shp_291-0-0,32.51653790073199,15.598681169744522
shp_291-0-1,stop shp_291-0-1,32.535844726744195,15.6471375711151
shp_293-0-0,stop shp_293-0-0,32.51653790073199,15.598681169744522
shp_293-0-1,stop shp_293-0-1,32.56755440092498,15.769679654930462
shp_296-0-0,stop shp_296-0-0,32.52973398767822,15.623148132984817
shp_296-0-1,stop shp_296-0-1,32.54252632105561,15.527537116832022
shp_298-0-0,stop shp_298-0-0,32.52973398767822,15.623148132984817
shp_298-0-1,stop shp_298-0-1,32.53197901925396,15.55739738774823
shp_30-0-0,stop shp_30-0-0,32.53028864865762,15.623086853015655
shp_30-0-1,stop shp_30-0-1,32.48848299257415,15.645240303502968
shp_300-0-0,stop shp_300-0-0,32.4682130850966,15.656102128079477
shp_300-0-1,stop shp_300-0-1,32.52922393915823,15.623169050908366
shp_304-0-0,stop shp_304-0-0,32.58872249331925,15.768643474113896
shp_304-0-1,stop shp_304-0-1,32.53046787497944,15.623130031046628
shp_306-0-0,stop shp_306-0-0,32.57186212907311,15.752098063781464
shp_306-0-1,stop shp_306-0-1,32.53046787497944,15.623130031046628
shp_308-0-0,stop shp_308-0-0,32.55621873084851,15.855770440950964
shp_308-0-1,stop shp_308-0-1,32.53046787497944,15.623130031046628
shp_310-0-0,stop shp_310-0-0,32.58921121793447,16.023875118974345
shp_310-0-1,stop shp_310-0-1,32.53046787497944,15.623130031046628
shp_312-0-0,stop shp_312-0-0,32.60433728093482,16.05912004169952
shp_312-0-1,stop shp_312-0-1,32.53046787497944,15.623130031046628
shp_316-0-0,stop shp_316-0-0,32.666576593057805,16.179845680527468
shp_316-0-1,stop shp_316-0-1,32.53046787497944,15.623130031046628
shp_317-0-0,stop shp_317-0-0,32.54802381135802,15.707017024467394
shp_317-0-1,stop shp_317-0-1,32.53046787497944,15.623130031046628
shp_319-0-0,stop shp_319-0-0,32.66029271294884,16.165285215825637
shp_319-0-1,stop shp_319-0-1,32.53046787497944,15.623130031046628
shp_322-0-0,stop shp_322-0-0,32.69301766198076,16.20775104716639
shp_322-0-1,stop shp_322-0-1,32.53046787497944,15.623130031046628
shp_328-0-0,stop shp_328-0-0,32.58950917111464,15.717736676958523
shp_328-0-1,stop shp_328-0-1,32.53046787497944,15.623130031046628
shp_330-0-0,stop shp_330-0-0,32.52947364757421,15.623266138968775
shp_330-0-1,stop shp_330-0-1,32.50237650088488,15.69040698994531
shp_334-0-0,stop shp_334-0-0,32.55260252897625,15.667509098387894
shp_334-0-1,stop shp_334-0-1,32.53046787497944,15.623130031046628
shp_335-0-0,stop shp_335-0-0,32.516443927088474,15.598567097204713
shp_335-0-1,stop shp_335-0-1,32.58636824333369,15.722497311243895
shp_337-0-0,stop shp_337-0-0,32.51644395095068,15.598569308821393
shp_337-0-1,stop shp_337-0-1,32.55544899230187,15.631795946882072
shp_340-0-0,stop shp_340-0-0,32.531482316082524,15.62309021427924
shp_340-0-1,stop shp_340-0-1,32.578148218526465,15.69484100471623
shp_342-0-0,stop shp_342-0-0,32.58442473344835,15.744373846797709
shp_342-0-1,stop shp_342-0-1,32.53046787497944,15.623130031046628
shp_344-0-0,stop shp_344-0-0,32.55352214759813,15.67848539065408
shp_344-0-1,stop shp_344-0-1,32.53046787497944,15.623130031046628
shp_346-0-0,stop shp_346-0-0,32.530560892586585,15.623123134075392
shp_346-0-1,stop shp_346-0-1,32.54321492381471,15.68205427472011
shp_348-0-0,stop shp_348-0-0,32.530560892586585,15.623123134075392
shp_348-0-1,stop shp_348-0-1,32.62020249982127,15.705331106937775
shp_349-0-0,stop shp_349-0-0,32.52834140797166,15.622424246878534
shp_349-0-1,stop shp_349-0-1,32.57514752914682,15.673120927606892
shp_350-0-0,stop shp_350-0-0,32.57505423558074,15.673119096268596
shp_350-0-1,stop shp_350-0-1,32.555366727071224,15.6318240391367
shp_354-0-0,stop shp_354-0-0,32.530560892586585,15.623123134075392
shp_354-0-1,stop shp_354-0-1,32.58950039738038,15.717646682606304
shp_356-0-0,stop shp_356-0-0,32.530560892586585,15.623123134075392
shp_356-0-1,stop shp_356-0-1,32.64145427681676,15.702555361114932
shp_357-0-0,stop shp_357-0-0,32.52175167535726,15.59486145350709
shp_357-0-1,stop shp_357-0-1,32.50120244448767,15.241852342846071
shp_36-0-0,stop shp_36-0-0,32.505091376435004,15.673287726491928
shp_36-0-1,stop shp_36-0-1,32.48848299257415,15.645240303502968
shp_361-0-0,stop shp_361-0-0,32.55043660433491,15.490403160687125
shp_361-0-1,stop shp_361-0-1,32.52326661536176,15.592940191602542
shp_365-0-0,stop shp_365-0-0,32.61554393092641,15.500430036855493
shp_365-0-1,stop shp_365-0-1,32.52326661536176,15.592940191602542
shp_369-0-0,stop shp_369-0-0,32.53199264811529,15.55730795691336
shp_369-0-1,stop shp_369-0-1,32.58166608979638,15.495694599470117
shp_37-0-0,stop shp_37-0-0,32.46826806571239,15.627378982210622
shp_37-0-1,stop shp_37-0-1,32.52025909051841,15.594369951404945
shp_371-0-0,stop shp_371-0-0,32.78488197543905,15.337661645072512
shp_371-0-1,stop shp_371-0-1,32.55105969793824,15.530573373952995
shp_375-0-0,stop shp_375-0-0,32.69323684144276,15.466690983104812
shp_375-0-1,stop shp_375-0-1,32.55105969793824,15.530573373952995
shp_376-0-0,stop shp_376-0-0,32.523174094075465,15.592928716159442
shp_376-0-1,stop shp_376-0-1,32.582568411288946,15.576897276810966
shp_379-0-0,stop shp_379-0-0,32.58175794842821,15.49571006370152
shp_379-0-1,stop shp_379-0-1,32.55105969793824,15.530573373952995
shp_381-0-0,stop shp_381-0-0,32.52317420361335,15.592927940016654
shp_381-0-1,stop shp_381-0-1,32.587776128402005,15.488409418183773
shp_383-0-0,stop shp_383-0-0,32.61554446176254,15.500427791894964
shp_383-0-1,stop shp_383-0-1,32.55105969793824,15.530573373952995
shp_384-0-0,stop shp_384-0-0,32.50118991583914,15.241762790011036
shp_384-0-1,stop shp_384-0-1,32.530515376427275,15.218207467463348
shp_387-0-0,stop shp_387-0-0,32.58175794401263,15.495710088407517
shp_387-0-1,stop shp_387-0-1,32.5683230050312,15.533715952879083
shp_389-0-0,stop shp_389-0-0,32.55102537453925,15.531234024971162
shp_389-0-1,stop shp_389-0-1,32.530515376427275,15.218207467463348
shp_390-0-0,stop shp_390-0-0,32.52180911576071,15.594511591494166
shp_390-0-1,stop shp_390-0-1,32.530515376427275,15.218207467463348
shp_392-0-0,stop shp_392-0-0,32.521809125540805,15.5945115331918
shp_392-0-1,stop shp_392-0-1,32.50849948129751,15.432708038158246
shp_395-0-0,stop shp_395-0-0,32.521809125540805,15.5945115331918
shp_395-0-1,stop shp_395-0-1,32.50527832501857,15.45229825260932
shp_396-0-0,stop shp_396-0-0,32.52175170436605,15.59486127901691
shp_396-0-1,stop shp_396-0-1,32.46504927642977,15.450803298063882
shp_397-0-0,stop shp_397-0-0,32.46514122835121,15.450818107114443
shp_397-0-1,stop shp_397-0-1,32.52159929225683,15.593236808650026
shp_4-0-0,stop shp_4-0-0,32.54375988584946,15.520880612017066
shp_4-0-1,stop shp_4-0-1,32.52162444866309,15.593173581806584
shp_40-0-0,stop shp_40-0-0,32.477099315709296,15.64639324678784
shp_40-0-1,stop shp_40-0-1,32.4682682850206,15.627469385546847
shp_401-0-0,stop shp_401-0-0,32.46393364112499,15.454301851214456
shp_401-0-1,stop shp_401-0-1,32.52080181314619,15.593628600408142
shp_404-0-0,stop shp_404-0-0,32.53048513815685,15.623174489380576
shp_404-0-1,stop shp_404-0-1,32.4841398169584,15.468825625180928
shp_405-0-0,stop shp_405-0-0,32.49653400591356,15.459363001766247
shp_405-0-1,stop shp_405-0-1,32.4841986054511,15.468769684202842
shp_42-0-0,stop shp_42-0-0,32.54375066046254,15.5209408424472
shp_42-0-1,stop shp_42-0-1,32.47714499818665,15.646471944596795
shp_424-0-0,stop shp_424-0-0,32.500424035326006,15.425145432202145
shp_424-0-1,stop shp_424-0-1,32.48416117481604,15.468091679953956
shp_425-0-0,stop shp_425-0-0,32.48406083424305,15.468773429229053
shp_425-0-1,stop shp_425-0-1,32.505335474357864,15.385470151138554
shp_426-0-0,stop shp_426-0-0,32.54232570830781,15.484518439238908
shp_426-0-1,stop shp_426-0-1,32.484398073649864,15.466870844848843
shp_427-0-0,stop shp_427-0-0,32.471321844714744,15.47210434199531
shp_427-0-1,stop shp_427-0-1,32.48444240430737,15.466707990669423
shp_428-0-0,stop shp_428-0-0,32.49995882386796,15.242070968598856
shp_428-0-1,stop shp_428-0-1,32.484143099313734,15.468921923031674
shp_429-0-0,stop shp_429-0-0,32.53500365382859,15.21136921954489
shp_429-0-1,stop shp_429-0-1,32.48414676296514,15.468858561318156
shp_430-0-0,stop shp_430-0-0,32.46399223611342,15.454327322344335
shp_430-0-1,stop shp_430-0-1,32.48412130595505,15.46875884170392
shp_431-0-0,stop shp_431-0-0,32.583366005477785,15.536081091016465
shp_431-0-1,stop shp_431-0-1,32.484099620478176,15.46879955238772
shp_432-0-0,stop shp_432-0-0,32.549963294626245,15.530157131327275
shp_432-0-1,stop shp_432-0-1,32.48456829623186,15.466704937839504
shp_433-0-0,stop shp_433-0-0,32.469468968879035,15.6555349919034
shp_433-0-1,stop shp_433-0-1,32.48453545261564,15.4667752200647
shp_434-0-0,stop shp_434-0-0,32.41900225893057,15.647201062488012
shp_434-0-1,stop shp_434-0-1,32.48453545261564,15.4667752200647
shp_435-0-0,stop shp_435-0-0,32.507708200807215,15.43872089597362
shp_435-0-1,stop shp_435-0-1,32.484194155803074,15.468760957373156
shp_437-0-0,stop shp_437-0-0,32.50028330853555,15.242025800744289
shp_437-0-1,stop shp_437-0-1,32.66239650084233,15.29204522072612
shp_438-0-0,stop shp_438-0-0,32.48402716446733,15.468896418232267
shp_438-0-1,stop shp_438-0-1,32.46778147991777,15.462540071359422
shp_439-0-0,stop shp_439-0-0,32.50009395250817,15.24202517621486
shp_439-0-1,stop shp_439-0-1,32.57602718679912,15.25902196450409
shp_44-0-0,stop shp_44-0-0,32.488477505042745,15.645150056298249
shp_44-0-1,stop shp_44-0-1,32.51693083707236,15.598123555441957
shp_440-0-0,stop shp_440-0-0,32.58218075077986,15.495824420980668
shp_440-0-1,stop shp_440-0-1,32.57604700514666,15.259030959899386
shp_441-0-0,stop shp_441-0-0,32.5579994669564,15.53243868514958
shp_441-0-1,stop shp_441-0-1,32.50207040145309,15.241603377641392
shp_442-0-0,stop shp_442-0-0,32.68287941692664,15.422074886363944
shp_442-0-1,stop shp_442-0-1,32.55001047332937,15.530383785491136
shp_443-0-0,stop shp_443-0-0,32.50033233624272,15.2421067978537
shp_443-0-1,stop shp_443-0-1,32.53191177933229,15.31879177768766
shp_444-0-0,stop shp_444-0-0,32.51637813325663,15.59744946540172
shp_444-0-1,stop shp_444-0-1,32.704568303931,15.495321147729436
shp_445-0-0,stop shp_445-0-0,32.51679662659822,15.59750229886873
shp_445-0-1,stop shp_445-0-1,32.60021615452381,15.585005576445315
shp_446-0-0,stop shp_446-0-0,32.51664075341988,15.597454893157703
shp_446-0-1,stop shp_446-0-1,32.63013987044075,15.542038186321207
shp_447-0-0,stop shp_447-0-0,32.5166988669077,15.597470709701128
shp_447-0-1,stop shp_447-0-1,32.64522905774336,15.61309563550624
shp_448-0-0,stop shp_448-0-0,32.516924650607564,15.597498177659718
shp_448-0-1,stop shp_448-0-1,32.62431506666448,15.663120238805623
shp_449-0-0,stop shp_449-0-0,32.51669362701347,15.597513254002484
shp_449-0-1,stop shp_449-0-1,32.6308328694082,15.653571434381568
shp_45-0-0,stop shp_45-0-0,32.50695557641205,15.560949831000675
shp_45-0-1,stop shp_45-0-1,32.52162444866309,15.593173581806584
shp_450-0-0,stop shp_450-0-0,32.51658654999053,15.59747718052713
shp_450-0-1,stop shp_450-0-1,32.62432606109729,15.66311811366682
shp_451-0-0,stop shp_451-0-0,32.51722530803096,15.597572519623649
shp_451-0-1,stop shp_451-0-1,32.6390387747165,15.635518347671034
shp_453-0-0,stop shp_453-0-0,32.645039771659405,15.561365302832217
shp_453-0-1,stop shp_453-0-1,32.96333711141683,15.282587020856967
shp_454-0-0,stop shp_454-0-0,32.534490528575965,15.62275493973424
shp_454-0-1,stop shp_454-0-1,32.62432432898929,15.663110447961316
shp_455-0-0,stop shp_455-0-0,32.64515301604178,15.6131280860076
shp_455-0-1,stop shp_455-0-1,32.53433828746614,15.622833128136245
shp_456-0-0,stop shp_456-0-0,32.534432562601054,15.622743925554335
shp_456-0-1,stop shp_456-0-1,32.63083273934254,15.653525628799484
shp_457-0-0,stop shp_457-0-0,32.53429458141228,15.622704500652349
shp_457-0-1,stop shp_457-0-1,32.624332155816624,15.663128069087197
shp_458-0-0,stop shp_458-0-0,32.53208935497838,15.62297749881218
shp_458-0-1,stop shp_458-0-1,32.630095332708215,15.542009624540444
shp_459-0-0,stop shp_459-0-0,32.542920502764105,15.526075040498132
shp_459-0-1,stop shp_459-0-1,32.591223108036026,15.619274046443088
shp_461-0-0,stop shp_461-0-0,32.59316657988693,15.617674982013693
shp_461-0-1,stop shp_461-0-1,32.72492576028027,15.512219737644203
shp_462-0-0,stop shp_462-0-0,32.54045420968446,15.484097292892272
shp_462-0-1,stop shp_462-0-1,32.63500029799877,15.612452900792404
shp_463-0-0,stop shp_463-0-0,32.42057548741865,15.647228575613616
shp_463-0-1,stop shp_463-0-1,32.635148589995644,15.613285220099502
shp_464-0-0,stop shp_464-0-0,32.55590380152852,15.634484776867406
shp_464-0-1,stop shp_464-0-1,32.645249689194,15.613188392471171
shp_465-0-0,stop shp_465-0-0,32.54289487579614,15.526114732899778
shp_465-0-1,stop shp_465-0-1,32.64080632227325,15.61340911114516
shp_466-0-1,stop shp_466-0-1,32.724534955168295,15.61361244285669
shp_467-0-0,stop shp_467-0-0,32.63507208216141,15.612876060022035
shp_467-0-1,stop shp_467-0-1,32.71949679729639,15.6895023054884
shp_47-0-0,stop shp_47-0-0,32.51321013335919,15.564803949429509
shp_47-0-1,stop shp_47-0-1,32.52162444866309,15.593173581806584
shp_484-0-0,stop shp_484-0-0,32.59049993138719,15.61871338620576
shp_484-0-1,stop shp_484-0-1,32.71950318176034,15.689512065864571
shp_49-0-0,stop shp_49-0-0,32.52151781494139,15.593138824114678
shp_49-0-1,stop shp_49-0-1,32.53072391167945,15.54180809013612
shp_5-0-0,stop shp_5-0-0,32.54976917188972,15.531059059594206
shp_5-0-1,stop shp_5-0-1,32.52162444866309,15.593173581806584
shp_514-0-0,stop shp_514-0-0,32.47704537924064,15.64647257684292
shp_514-0-1,stop shp_514-0-1,32.33522834093398,15.648590311953877
shp_518-0-0,stop shp_518-0-0,32.45415980026918,15.58154835639388
shp_518-0-1,stop shp_518-0-1,32.42036557177673,15.646056791506986
shp_520-0-0,stop shp_520-0-0,32.45404643853272,15.581327425683174
shp_520-0-1,stop shp_520-0-1,32.51712821490693,15.597745846505603
shp_521-0-0,stop shp_521-0-0,32.454058509294704,15.581326392808
shp_521-0-1,stop shp_521-0-1,32.4652434210721,15.65477504626728
shp_522-0-0,stop shp_522-0-0,32.460420956546685,15.573968997246888
shp_522-0-1,stop shp_522-0-1,32.464761832673986,15.654375395807
shp_523-0-0,stop shp_523-0-0,32.42066028786659,15.646025504998786
shp_523-0-1,stop shp_523-0-1,32.45455269339011,15.585100385159938
shp_524-0-0,stop shp_524-0-0,32.391242742003506,15.650582303564644
shp_524-0-1,stop shp_524-0-1,32.418793040969376,15.647186776929988
shp_528-0-0,stop shp_528-0-0,32.417753483887935,15.515778149836528
shp_528-0-1,stop shp_528-0-1,32.45361815000174,15.584375488089254
shp_529-0-1,stop shp_529-0-1,32.46119661415358,15.581952448033933
shp_53-0-0,stop shp_53-0-0,32.52151781494139,15.593138824114678
shp_53-0-1,stop shp_53-0-1,32.49766646626641,15.549735277185064
shp_532-0-0,stop shp_532-0-0,32.4056476271294,15.527754708325562
shp_532-0-1,stop shp_532-0-1,32.51678959336053,15.597712707264868
shp_533-0-0,stop shp_533-0-0,32.40567978793843,15.52776919719505
shp_533-0-1,stop shp_533-0-1,32.45394063506296,15.584526834122071
shp_535-0-0,stop shp_535-0-0,32.35664062709084,15.672780995643636
shp_535-0-1,stop shp_535-0-1,32.41961358791232,15.651641981152675
shp_536-0-0,stop shp_536-0-0,32.32324875428515,15.636546122860793
shp_536-0-1,stop shp_536-0-1,32.42030181899752,15.646111329858735
shp_537-0-0,stop shp_537-0-0,32.297591064493986,15.648383667678846
shp_537-0-1,stop shp_537-0-1,32.42008782622072,15.646156209792244
shp_538-0-0,stop shp_538-0-0,32.35205556987985,15.656405494084089
shp_538-0-1,stop shp_538-0-1,32.41980243815622,15.65184719679025
shp_541-0-0,stop shp_541-0-0,32.464767032119525,15.6539483946478
shp_541-0-1,stop shp_541-0-1,32.3565907324814,15.6729777296116
shp_542-0-0,stop shp_542-0-0,32.635668462251495,15.61315106839641
shp_542-0-1,stop shp_542-0-1,32.41966130439632,15.646224522319782
shp_544-0-0,stop shp_544-0-0,32.44850698711541,15.728050745783024
shp_544-0-1,stop shp_544-0-1,32.47461727707538,15.725200273050588
shp_549-0-0,stop shp_549-0-0,32.83808816166204,15.429250977620097
shp_549-0-1,stop shp_549-0-1,32.794890689121935,15.3586683449958
shp_55-0-0,stop shp_55-0-0,32.521517983326326,15.593137286811489
shp_55-0-1,stop shp_55-0-1,32.50815236422118,15.535517518231709
shp_550-0-0,stop shp_550-0-0,32.530660761336534,15.59309236106992
shp_550-0-1,stop shp_550-0-1,32.777858478929446,15.497184486547283
shp_551-0-0,stop shp_551-0-0,32.59134243093712,15.61924047050349
shp_551-0-1,stop shp_551-0-1,33.079895427548486,15.239918759650598
shp_552-0-0,stop shp_552-0-0,32.591474752284526,15.619220283162312
shp_552-0-1,stop shp_552-0-1,33.2732019137139,15.342441852382851
shp_56-0-0,stop shp_56-0-0,32.521517983326326,15.593137286811489
shp_56-0-1,stop shp_56-0-1,32.51583251359281,15.517344892784038
shp_57-0-0,stop shp_57-0-0,32.52153153918559,15.593165576725571
shp_57-0-1,stop shp_57-0-1,32.52174091168193,15.514394586783002
shp_575-0-0,stop shp_575-0-0,32.59206511654017,15.618460353783265
shp_575-0-1,stop shp_575-0-1,32.69930953856608,15.503559762321698
shp_576-0-0,stop shp_576-0-0,32.51648907110725,15.597457136855189
shp_576-0-1,stop shp_576-0-1,32.724534955168295,15.61361244285669
shp_577-0-0,stop shp_577-0-0,32.730450159101345,15.610635763071498
shp_577-0-1,stop shp_577-0-1,32.64522903788343,15.613205067724024
shp_578-0-0,stop shp_578-0-0,32.64398424479695,15.649736837124928
shp_578-0-1,stop shp_578-0-1,32.64124080571331,15.61581523502598
shp_579-0-0,stop shp_579-0-0,32.62529720480974,15.641510457827616
shp_579-0-1,stop shp_579-0-1,32.64088684573313,15.613420264029804
shp_580-0-0,stop shp_580-0-0,32.63884955646884,15.649692472541778
shp_580-0-1,stop shp_580-0-1,32.64078357525086,15.613420717942994
shp_581-0-0,stop shp_581-0-0,32.51758534969247,15.59766117944411
shp_581-0-1,stop shp_581-0-1,32.6617449308573,15.608727185159484
shp_582-0-0,stop shp_582-0-0,32.59228456772923,15.618535691191449
shp_582-0-1,stop shp_582-0-1,32.63326406561213,15.664972384106234
