route_short_name,route_long_name,route_type,service_window_id,direction,frequency,shape_id
krt_07,krt_fardous,3,2,0,4,10
krt_08,krt_jireefs,3,2,0,4,11
krt_09,krt_jireefg,3,2,0,4,376
krt_10,krt_jabran,3,2,0,4,55
krt_11,krt_jabras,3,2,0,4,56
krt_12,krt_jabram,3,2,0,4,57
krt_13,krt_jabrae,3,2,0,4,60
krt_14,krt_oshara,3,2,0,4,49
krt_15,krt_ozozab,3,2,0,4,51
krt_16,krt_lamab,3,2,0,4,53
krt_17,krt_burri_marrad,3,2,0,4,63
krt_18,krt_burri_nus,3,2,0,4,64
krt_19,krt_nasir,3,2,0,4,
krt_20,krt_manshia,3,2,0,4,66
krt_21,krt_tuti,3,2,0,4,14
krt_22,krt_mujahdeen,3,2,0,4,68
krt_23,krt_mayo,3,2,0,4,361
krt_24,krt_soba_hilla,3,2,0,4,71
krt_25,krt_soba_laaota,3,2,0,4,75
krt_26,krt_sagana_nus,3,2,0,4,16
krt_27,krt_alti,3,2,0,4,
krt_28,markazi_abuhamama,3,2,0,4,19
krt_29,burri_markaz_islami,3,2,0,4,20
krt_30,jabra_fardous,3,2,0,4,76
krt_31,markazi_soba_hilla,3,2,0,4,79
krt_32,markazi_soba_laaota,3,2,0,4,81
krt_33,markazi_butri,3,2,0,4,375
krt_34,markazi_thawra,3,2,0,4,371
krt_35,markazi_soba_hosptial,3,2,0,4,
krt_36,markazi_soba_east,3,2,0,4,444
krt_37,krt_sabrin,3,2,0,4,86
krt_38,krt_dbaasin,3,2,0,4,
krt_39,burri_national_collage,3,2,0,4,
krt_40,krt_tayif,3,2,0,4,
krt_41,markazi_jamhour,3,2,0,4,
bhr_01,krt_shabyia,3,2,0,4,289
bhr_02,krt_mazad,3,2,0,4,291
bhr_03,krt_kadro,3,2,0,4,293
bhr_04,krt_droshab,3,2,0,4,335
bhr_05,bhr_myna_barri,3,2,0,4,296
bhr_06,bhr_shabi_omdurman,3,2,0,4,300
bhr_07,bhr_mahdawi,3,2,0,4,330
bhr_08,bhr_samrab_sharg,3,2,0,4,
bhr_09,bhr_samrab_janob,3,2,0,4,340
bhr_10,bhr_samrab_shmal,3,2,0,4,
bhr_11,samrab_sharg_dardog,3,2,0,4,
bhr_12,samrab_sharg_elshilaab,3,2,0,4,
bhr_13,bhr_dardog,3,2,0,4,356
bhr_14,bhr_droshab_sharg,3,2,0,4,328
bhr_15,bhr_droshab_janob,3,2,0,4,354
bhr_16,bhr_droshab_shmal,3,2,0,4,342
bhr_17,bhr_om_elqura_janob,3,2,0,4,306
bhr_18,bhr_om_elqura_shmal,3,2,0,4,304
bhr_19,bhr_faki_hashim,3,2,0,4,308
bhr_20,bhr_eljaili,3,2,0,4,310
bhr_21,bhr_wawisi,3,2,0,4,312
bhr_22,bhr_shabi_khartoum,3,2,0,4,298
bhr_23,bhr_wad_ramli,3,2,0,4,
bhr_24,bhr_masfa,3,2,0,4,322
bhr_25,bhr_garri,3,2,0,4,316
bhr_26,bhr_dabak,3,2,0,4,319
bhr_27,markazi_shmbat_markazi_khartoum,3,2,0,4,
bhr_28,markazi_shmbat_haj_yousof_wihda,3,2,0,4,
bhr_29,markazi_shmbat_shabi_omdurman,3,2,0,4,
bhr_30,omar_mukhtar_khartoum,3,2,0,4,337
bhr_31,omar_mukhtar_taybt_elahamada,3,2,0,4,350
bhr_32,bhr_aloom_tayran,3,2,0,4,334
bhr_33,bhr_shmbar_aradi_janob,3,2,0,4,344
bhr_34,bhr_shmbar_aradi_shmal,3,2,0,4,346
bhr_35,mazlat_klya,3,2,0,4,
bhr_36,bhr_omar_mukhtar,3,2,0,4,
bhr_37,bhr_hlafaya,3,2,0,4,317
bhr_38,bhr_taybt_elahamada,3,2,0,4,349
bhr_39,bhr_nabtah,3,2,0,4,348
bhr_40,krt_kafouri,3,2,0,4,
bhr_41,bhr_kafouri_zaeem_azahri,3,2,0,4,
bhr_42,markazi_khartoum_kadro,3,2,0,4,
bhr_43,kubri_hlafaya_sabrin,3,2,0,4,
bhr_44,kubri_hlafaya_elwadi,3,2,0,4,
bhr_45,kubri_hlafaya_jarrafa,3,2,0,4,
bhr_46,dardog_sharg_elklishab,3,2,0,4,
bhr_47,om_elqura_janob_smarah,3,2,0,4,
bhr_48,hlafaya_iskan,3,2,0,4,
bhr_49,bhr_zakyaib,3,2,0,4,
SHR_01,,3,2,0,4,447
SHR_02,,3,2,0,4,450
SHR_03,,3,2,0,4,448
SHR_04,,3,2,0,4,449
SHR_05,,3,2,0,4,451
SHR_06,,3,2,0,4,581
SHR_07,,3,2,0,4,445
SHR_08,,3,2,0,4,
SHR_09,,3,2,0,4,446
SHR_10,,3,2,0,4,
SHR_11,,3,2,0,4,
SHR_12,,3,2,0,4,
SHR_13,,3,2,0,4,
SHR_14,,3,2,0,4,453
SHR_15,,3,2,0,4,550
SHR_16,,3,2,0,4,576
SHR_17,,3,2,0,4,592
SHR_18,,3,2,0,4,
SHR_19,,3,2,0,4,
SHR_20,,3,2,0,4,
SHR_21,,3,2,0,4,
SHR_22,,3,2,0,4,
SHR_23,,3,2,0,4,455
SHR_24,,3,2,0,4,
SHR_25,,3,2,0,4,454
SHR_26,,3,2,0,4,456
SHR_27,,3,2,0,4,586
SHR_28,,3,2,0,4,
SHR_29,,3,2,0,4,
SHR_30,,3,2,0,4,
SHR_31,,3,2,0,4,458
SHR_32,,3,2,0,4,587
SHR_33,,3,2,0,4,
SHR_34,,3,2,0,4,
SHR_35,,3,2,0,4,551
SHR_36,,3,2,0,4,593
SHR_37,,3,2,0,4,
SHR_38,,3,2,0,4,
SHR_39,,3,2,0,4,459
SHR_40,,3,2,0,4,583
SHR_41,,3,2,0,4,582
SHR_42,,3,2,0,4,
SHR_43,,3,2,0,4,
SHR_44,,3,2,0,4,
SHR_45,,3,2,0,4,484
SHR_46,,3,2,0,4,
SHR_47,,3,2,0,4,
SHR_48,,3,2,0,4,
SHR_49,,3,2,0,4,552
SHR_50,,3,2,0,4,589
SHR_51,,3,2,0,4,
SHR_52,,3,2,0,4,
SHR_53,,3,2,0,4,588
SHR_54,,3,2,0,4,
SHR_55,,3,2,0,4,
SHR_56,,3,2,0,4,
SHR_57,,3,2,0,4,
SHR_58,,3,2,0,4,
SHR_59,,3,2,0,4,
SHR_60,,3,2,0,4,596
SHR_61,,3,2,0,4,
SHR_62,,3,2,0,4,
SHR_63,,3,2,0,4,
SHR_64,,3,2,0,4,
SHR_65,,3,2,0,4,
SHR_66,,3,2,0,4,
SHR_67,,3,2,0,4,461
SHR_68,,3,2,0,4,595
SHR_69,,3,2,0,4,594
SHR_70,,3,2,0,4,575
SHR_71,,3,2,0,4,465
SHR_72,,3,2,0,4,462
SHR_73,,3,2,0,4,463
SHR_74,,3,2,0,4,464
SHR_75,,3,2,0,4,580
SHR_76,,3,2,0,4,579
SHR_77,,3,2,0,4,578
SHR_78,,3,2,0,4,
SHR_79,,3,2,0,4,
SHR_80,,3,2,0,4,
SHR_81,,3,2,0,4,
SHR_82,,3,2,0,4,577
SHR_83,,3,2,0,4,
SHR_84,,3,2,0,4,584
SHR_85,,3,2,0,4,467
SHR_86,,3,2,0,4,
SHR_87,,3,2,0,4,
SHR_88,,3,2,0,4,590
SHR_89,,3,2,0,4,
SHR_90,,3,2,0,4,591
SHR_91,,3,2,0,4,466
SHR_92,,3,2,0,4,549
Omd_01,,3,2,0,4,30
Omd_02,,3,2,0,4,36
Omd_03,,3,2,0,4,44
Omd_04,,3,2,0,4,
Omd_05,,3,2,0,4,
Omd_06,,3,2,0,4,
Omd_07,,3,2,0,4,
Omd_08,,3,2,0,4,
Omd_09,,3,2,0,4,23
Omd_10,,3,2,0,4,25
Omd_11,,3,2,0,4,202
Omd_12,,3,2,0,4,204
Omd_13,,3,2,0,4,
Omd_14,,3,2,0,4,
Omd_15,,3,2,0,4,
Omd_16,,3,2,0,4,220
Omd_17,,3,2,0,4,206
Omd_18,,3,2,0,4,40
Omd_19,,3,2,0,4,42
Omd_20,,3,2,0,4,228
Omd_21,,3,2,0,4,214
Omd_22,,3,2,0,4,37
Omd_23,,3,2,0,4,519
Omd_24,,3,2,0,4,212
Omd_25,,3,2,0,4,
Omd_26,,3,2,0,4,532
Omd_27,,3,2,0,4,
Omd_28,,3,2,0,4,
Omd_29,,3,2,0,4,520
Omd_30,,3,2,0,4,
Omd_31,,3,2,0,4,224
Omd_32,,3,2,0,4,82
Omd_33,,3,2,0,4,27
Omd_34,,3,2,0,4,521
Omd_35,,3,2,0,4,
Omd_36,,3,2,0,4,222
Omd_37,,3,2,0,4,198
Omd_38,,3,2,0,4,
Omd_39,,3,2,0,4,522
Omd_40,,3,2,0,4,
Omd_41,,3,2,0,4,
Omd_42,,3,2,0,4,
Omd_43,,3,2,0,4,528
Omd_44,,3,2,0,4,533
Omd_45,,3,2,0,4,200
Omd_46,,3,2,0,4,
Omd_47,,3,2,0,4,
Omd_48,,3,2,0,4,615
Omd_49,,3,2,0,4,
Omd_50,,3,2,0,4,529
Omd_51,,3,2,0,4,216
Omd_52,,3,2,0,4,
Omd_53,,3,2,0,4,
Omd_54,,3,2,0,4,604
Omd_55,,3,2,0,4,
Omd_56,,3,2,0,4,
Omd_57,,3,2,0,4,
Omd_58,,3,2,0,4,
Omd_59,,3,2,0,4,
Omd_60,,3,2,0,4,
Kar_01,,3,2,0,4,
Kar_02,,3,2,0,4,84
Kar_03,,3,2,0,4,87
Kar_04,,3,2,0,4,
Kar_05,,3,2,0,4,92
Kar_06,,3,2,0,4,129
Kar_07,,3,2,0,4,
Kar_08,,3,2,0,4,
Kar_09,,3,2,0,4,112
Kar_10,,3,2,0,4,110
Kar_11,,3,2,0,4,114
Kar_12,,3,2,0,4,116
Kar_13,,3,2,0,4,128
Kar_14,,3,2,0,4,
Kar_15,,3,2,0,4,
Kar_16,,3,2,0,4,100
Kar_18,,3,2,0,4,
Kar_19,,3,2,0,4,
Kar_20,,3,2,0,4,120
Kar_21,,3,2,0,4,187
Kar_22,,3,2,0,4,188
Kar_23,,3,2,0,4,98
Kar_24,,3,2,0,4,102
Kar_25,,3,2,0,4,142
Kar_26,,3,2,0,4,144
Kar_27,,3,2,0,4,
Kar_28,,3,2,0,4,136
Kar_29,,3,2,0,4,138
Kar_30,,3,2,0,4,134
Kar_31,,3,2,0,4,
Kar_32,,3,2,0,4,
Kar_33,,3,2,0,4,118
Kar_34,,3,2,0,4,
Kar_35,,3,2,0,4,155
Kar_36,,3,2,0,4,161
Kar_37,,3,2,0,4,163
Kar_38,,3,2,0,4,166
Kar_39,,3,2,0,4,
Kar_40,,3,2,0,4,167
Kar_41,,3,2,0,4,
Kar_42,,3,2,0,4,544
Kar_43,,3,2,0,4,170
Omb_01,,3,2,0,4,266
Omb_02,,3,2,0,4,264
Omb_03,,3,2,0,4,288
Omb_04,,3,2,0,4,523
Omb_05,,3,2,0,4,518
Omb_06,,3,2,0,4,536
Omb_07,,3,2,0,4,
Omb_08,,3,2,0,4,
Omb_09,,3,2,0,4,537
Omb_10,,3,2,0,4,
Omb_11,,3,2,0,4,
Omb_12,,3,2,0,4,
Omb_13,,3,2,0,4,
Omb_14,,3,2,0,4,
Omb_15,,3,2,0,4,
Omb_16,,3,2,0,4,
Omb_17,,3,2,0,4,616
Omb_18,,3,2,0,4,274
Omb_19,,3,2,0,4,542
Omb_20,,3,2,0,4,272
Omb_21,,3,2,0,4,
Omb_22,,3,2,0,4,
Omb_23,,3,2,0,4,278
Omb_24,,3,2,0,4,457
Omb_25,,3,2,0,4,
Omb_26,,3,2,0,4,
Omb_27,,3,2,0,4,
Omb_28,,3,2,0,4,
Omb_29,,3,2,0,4,601
Omb_30,,3,2,0,4,236
Omb_31,,3,2,0,4,234
Omb_32,,3,2,0,4,538
Omb_33,,3,2,0,4,535
Omb_34,,3,2,0,4,
Omb_35,,3,2,0,4,233
Omb_36,,3,2,0,4,524
Omb_37,,3,2,0,4,
Omb_38,,3,2,0,4,
Omb_39,,3,2,0,4,
Omb_40,,3,2,0,4,250
Omb_41,,3,2,0,4,248
Omb_42,,3,2,0,4,254
Omb_43,,3,2,0,4,252
Omb_44,,3,2,0,4,246
Omb_45,,3,2,0,4,256
Omb_46,,3,2,0,4,258
Omb_47,,3,2,0,4,514
Omb_48,,3,2,0,4,602
Omb_49,,3,2,0,4,626
Omb_50,,3,2,0,4,286
Omb_51,,3,2,0,4,242
Omb_52,,3,2,0,4,603
Omb_53,,3,2,0,4,
Omb_54,,3,2,0,4,240
Omb_55,,3,2,0,4,
Omb_56,,3,2,0,4,
Omb_57,,3,2,0,4,260
Omb_58,,3,2,0,4,262
Omb_59,,3,2,0,4,541
Omb_60,,3,2,0,4,
JBL_01,,3,2,0,4,357
JBL_02,,3,2,0,4,390
JBL_03,,3,2,0,4,401
JBL_04,,3,2,0,4,396
JBL_05,,3,2,0,4,397
JBL_06,,3,2,0,4,381
JBL_07,,3,2,0,4,395
JBL_08,,3,2,0,4,392
JBL_09,,3,2,0,4,
JBL_10,,3,2,0,4,359
JBL_11,,3,2,0,4,
JBL_12,,3,2,0,4,
JBL_13,,3,2,0,4,
JBL_14,,3,2,0,4,
JBL_15,,3,2,0,4,365
JBL_16,,3,2,0,4,
JBL_17,,3,2,0,4,73
JBL_18,,3,2,0,4,
JBL_19,,3,2,0,4,
JBL_20,,3,2,0,4,
JBL_21,,3,2,0,4,
JBL_22,,3,2,0,4,
JBL_23,,3,2,0,4,
JBL_24,,3,2,0,4,
JBL_25,,3,2,0,4,
JBL_26,,3,2,0,4,
JBL_27,,3,2,0,4,
JBL_28,,3,2,0,4,
JBL_29,,3,2,0,4,424
JBL_30,,3,2,0,4,
JBL_31,,3,2,0,4,430
JBL_32,,3,2,0,4,427
JBL_33,,3,2,0,4,438
JBL_34,,3,2,0,4,
JBL_35,,3,2,0,4,405
JBL_36,,3,2,0,4,428
JBL_37,,3,2,0,4,429
JBL_38,,3,2,0,4,426
JBL_39,,3,2,0,4,425
JBL_40,,3,2,0,4,435
JBL_41,,3,2,0,4,
JBL_42,,3,2,0,4,
JBL_43,,3,2,0,4,
JBL_44,,3,2,0,4,433
JBL_45,,3,2,0,4,
JBL_46,,3,2,0,4,434
JBL_47,,3,2,0,4,404
JBL_48,,3,2,0,4,431
JBL_49,,3,2,0,4,
JBL_50,,3,2,0,4,
JBL_51,,3,2,0,4,
JBL_52,,3,2,0,4,389
JBL_53,,3,2,0,4,
JBL_54,,3,2,0,4,
JBL_55,,3,2,0,4,383
JBL_56,,3,2,0,4,432
JBL_57,,3,2,0,4,441
JBL_58,,3,2,0,4,442
JBL_59,,3,2,0,4,
JBL_60,,3,2,0,4,
JBL_61,,3,2,0,4,379
JBL_62,,3,2,0,4,
JBL_63,,3,2,0,4,
JBL_64,,3,2,0,4,
JBL_65,,3,2,0,4,
JBL_66,,3,2,0,4,
JBL_67,,3,2,0,4,
JBL_68,,3,2,0,4,
JBL_69,,3,2,0,4,440
JBL_70,,3,2,0,4,
JBL_71,,3,2,0,4,
JBL_72,,3,2,0,4,
JBL_73,,3,2,0,4,387
JBL_74,,3,2,0,4,363
JBL_75,,3,2,0,4,367
JBL_76,,3,2,0,4,369
JBL_77,,3,2,0,4,
JBL_78,,3,2,0,4,439
JBL_79,,3,2,0,4,
JBL_80,,3,2,0,4,384
JBL_81,,3,2,0,4,443
JBL_82,,3,2,0,4,
JBL_83,,3,2,0,4,
JBL_84,,3,2,0,4,
JBL_85,,3,2,0,4,437
JBL_86,,3,2,0,4,
krt_01,krt_mahli,3,2,1,4,4
krt_02,krt_markazi,3,2,1,4,5
krt_03,krt_rimila,3,2,1,4,45
krt_04,krt_goz,3,2,1,4,47
krt_05,krt_arkaweet,3,2,1,4,6
krt_06,krt_mamoura,3,2,1,4,8
krt_07,krt_fardous,3,2,1,4,10
krt_08,krt_jireefs,3,2,1,4,11
krt_09,krt_jireefg,3,2,1,4,376
krt_10,krt_jabran,3,2,1,4,55
krt_11,krt_jabras,3,2,1,4,56
krt_12,krt_jabram,3,2,1,4,57
krt_13,krt_jabrae,3,2,1,4,60
krt_14,krt_oshara,3,2,1,4,49
krt_15,krt_ozozab,3,2,1,4,51
krt_16,krt_lamab,3,2,1,4,53
krt_17,krt_burri_marrad,3,2,1,4,63
krt_18,krt_burri_nus,3,2,1,4,64
krt_19,krt_nasir,3,2,1,4,
krt_20,krt_manshia,3,2,1,4,66
krt_21,krt_tuti,3,2,1,4,14
krt_22,krt_mujahdeen,3,2,1,4,68
krt_23,krt_mayo,3,2,1,4,361
krt_24,krt_soba_hilla,3,2,1,4,71
krt_25,krt_soba_laaota,3,2,1,4,75
krt_26,krt_sagana_nus,3,2,1,4,16
krt_27,krt_alti,3,2,1,4,
krt_28,markazi_abuhamama,3,2,1,4,19
krt_29,burri_markaz_islami,3,2,1,4,20
krt_30,jabra_fardous,3,2,1,4,76
krt_31,markazi_soba_hilla,3,2,1,4,79
krt_32,markazi_soba_laaota,3,2,1,4,81
krt_33,markazi_butri,3,2,1,4,375
krt_34,markazi_thawra,3,2,1,4,371
krt_35,markazi_soba_hosptial,3,2,1,4,
krt_36,markazi_soba_east,3,2,1,4,444
krt_37,krt_sabrin,3,2,1,4,86
krt_38,krt_dbaasin,3,2,1,4,
krt_39,burri_national_collage,3,2,1,4,
krt_40,krt_tayif,3,2,1,4,
krt_41,markazi_jamhour,3,2,1,4,
bhr_01,krt_shabyia,3,2,1,4,289
bhr_02,krt_mazad,3,2,1,4,291
bhr_03,krt_kadro,3,2,1,4,293
bhr_04,krt_droshab,3,2,1,4,335
bhr_05,bhr_myna_barri,3,2,1,4,296
bhr_06,bhr_shabi_omdurman,3,2,1,4,300
bhr_07,bhr_mahdawi,3,2,1,4,330
bhr_08,bhr_samrab_sharg,3,2,1,4,
bhr_09,bhr_samrab_janob,3,2,1,4,340
bhr_10,bhr_samrab_shmal,3,2,1,4,
bhr_11,samrab_sharg_dardog,3,2,1,4,
bhr_12,samrab_sharg_elshilaab,3,2,1,4,
bhr_13,bhr_dardog,3,2,1,4,356
bhr_14,bhr_droshab_sharg,3,2,1,4,328
bhr_15,bhr_droshab_janob,3,2,1,4,354
bhr_16,bhr_droshab_shmal,3,2,1,4,342
bhr_17,bhr_om_elqura_janob,3,2,1,4,306
bhr_18,bhr_om_elqura_shmal,3,2,1,4,304
bhr_19,bhr_faki_hashim,3,2,1,4,308
bhr_20,bhr_eljaili,3,2,1,4,310
bhr_21,bhr_wawisi,3,2,1,4,312
bhr_22,bhr_shabi_khartoum,3,2,1,4,298
bhr_23,bhr_wad_ramli,3,2,1,4,
bhr_24,bhr_masfa,3,2,1,4,322
bhr_25,bhr_garri,3,2,1,4,316
bhr_26,bhr_dabak,3,2,1,4,319
bhr_27,markazi_shmbat_markazi_khartoum,3,2,1,4,
bhr_28,markazi_shmbat_haj_yousof_wihda,3,2,1,4,
bhr_29,markazi_shmbat_shabi_omdurman,3,2,1,4,
bhr_30,omar_mukhtar_khartoum,3,2,1,4,337
bhr_31,omar_mukhtar_taybt_elahamada,3,2,1,4,350
bhr_32,bhr_aloom_tayran,3,2,1,4,334
bhr_33,bhr_shmbar_aradi_janob,3,2,1,4,344
bhr_34,bhr_shmbar_aradi_shmal,3,2,1,4,346
bhr_35,mazlat_klya,3,2,1,4,
bhr_36,bhr_omar_mukhtar,3,2,1,4,
bhr_37,bhr_hlafaya,3,2,1,4,317
bhr_38,bhr_taybt_elahamada,3,2,1,4,349
bhr_39,bhr_nabtah,3,2,1,4,348
bhr_40,krt_kafouri,3,2,1,4,
bhr_41,bhr_kafouri_zaeem_azahri,3,2,1,4,
bhr_42,markazi_khartoum_kadro,3,2,1,4,
bhr_43,kubri_hlafaya_sabrin,3,2,1,4,
bhr_44,kubri_hlafaya_elwadi,3,2,1,4,
bhr_45,kubri_hlafaya_jarrafa,3,2,1,4,
bhr_46,dardog_sharg_elklishab,3,2,1,4,
bhr_47,om_elqura_janob_smarah,3,2,1,4,
bhr_48,hlafaya_iskan,3,2,1,4,
bhr_49,bhr_zakyaib,3,2,1,4,
SHR_01,,3,2,1,4,447
SHR_02,,3,2,1,4,450
SHR_03,,3,2,1,4,448
SHR_04,,3,2,1,4,449
SHR_05,,3,2,1,4,451
SHR_06,,3,2,1,4,581
SHR_07,,3,2,1,4,445
SHR_08,,3,2,1,4,
SHR_09,,3,2,1,4,446
SHR_10,,3,2,1,4,
SHR_11,,3,2,1,4,
SHR_12,,3,2,1,4,
SHR_13,,3,2,1,4,
SHR_14,,3,2,1,4,453
SHR_15,,3,2,1,4,550
SHR_16,,3,2,1,4,576
SHR_17,,3,2,1,4,592
SHR_18,,3,2,1,4,
SHR_19,,3,2,1,4,
SHR_20,,3,2,1,4,
SHR_21,,3,2,1,4,
SHR_22,,3,2,1,4,
SHR_23,,3,2,1,4,455
SHR_24,,3,2,1,4,
SHR_25,,3,2,1,4,454
SHR_26,,3,2,1,4,456
SHR_27,,3,2,1,4,586
SHR_28,,3,2,1,4,
SHR_29,,3,2,1,4,
SHR_30,,3,2,1,4,
SHR_31,,3,2,1,4,458
SHR_32,,3,2,1,4,587
SHR_33,,3,2,1,4,
SHR_34,,3,2,1,4,
SHR_35,,3,2,1,4,551
SHR_36,,3,2,1,4,593
SHR_37,,3,2,1,4,
SHR_38,,3,2,1,4,
SHR_39,,3,2,1,4,459
SHR_40,,3,2,1,4,583
SHR_41,,3,2,1,4,582
SHR_42,,3,2,1,4,
SHR_43,,3,2,1,4,
SHR_44,,3,2,1,4,
SHR_45,,3,2,1,4,484
SHR_46,,3,2,1,4,
SHR_47,,3,2,1,4,
SHR_48,,3,2,1,4,
SHR_49,,3,2,1,4,552
SHR_50,,3,2,1,4,589
SHR_51,,3,2,1,4,
SHR_52,,3,2,1,4,
SHR_53,,3,2,1,4,588
SHR_54,,3,2,1,4,
SHR_55,,3,2,1,4,
SHR_56,,3,2,1,4,
SHR_57,,3,2,1,4,
SHR_58,,3,2,1,4,
SHR_59,,3,2,1,4,
SHR_60,,3,2,1,4,596
SHR_61,,3,2,1,4,
SHR_62,,3,2,1,4,
SHR_63,,3,2,1,4,
SHR_64,,3,2,1,4,
SHR_65,,3,2,1,4,
SHR_66,,3,2,1,4,
SHR_67,,3,2,1,4,461
SHR_68,,3,2,1,4,595
SHR_69,,3,2,1,4,594
SHR_70,,3,2,1,4,575
SHR_71,,3,2,1,4,465
SHR_72,,3,2,1,4,462
SHR_73,,3,2,1,4,463
SHR_74,,3,2,1,4,464
SHR_75,,3,2,1,4,580
SHR_76,,3,2,1,4,579
SHR_77,,3,2,1,4,578
SHR_78,,3,2,1,4,
SHR_79,,3,2,1,4,
SHR_80,,3,2,1,4,
SHR_81,,3,2,1,4,
SHR_82,,3,2,1,4,577
SHR_83,,3,2,1,4,
SHR_84,,3,2,1,4,584
SHR_85,,3,2,1,4,467
SHR_86,,3,2,1,4,
SHR_87,,3,2,1,4,
SHR_88,,3,2,1,4,590
SHR_89,,3,2,1,4,
SHR_90,,3,2,1,4,591
SHR_91,,3,2,1,4,466
SHR_92,,3,2,1,4,549
Omd_01,,3,2,1,4,30
Omd_02,,3,2,1,4,36
Omd_03,,3,2,1,4,44
Omd_04,,3,2,1,4,
Omd_05,,3,2,1,4,
Omd_06,,3,2,1,4,
Omd_07,,3,2,1,4,
Omd_08,,3,2,1,4,
Omd_09,,3,2,1,4,23
Omd_10,,3,2,1,4,25
Omd_11,,3,2,1,4,202
Omd_12,,3,2,1,4,204
Omd_13,,3,2,1,4,
Omd_14,,3,2,1,4,
Omd_15,,3,2,1,4,
Omd_16,,3,2,1,4,220
Omd_17,,3,2,1,4,206
Omd_18,,3,2,1,4,40
Omd_19,,3,2,1,4,42
Omd_20,,3,2,1,4,228
Omd_21,,3,2,1,4,214
Omd_22,,3,2,1,4,37
Omd_23,,3,2,1,4,519
Omd_24,,3,2,1,4,212
Omd_25,,3,2,1,4,
Omd_26,,3,2,1,4,532
Omd_27,,3,2,1,4,
Omd_28,,3,2,1,4,
Omd_29,,3,2,1,4,520
Omd_30,,3,2,1,4,
Omd_31,,3,2,1,4,224
Omd_32,,3,2,1,4,82
Omd_33,,3,2,1,4,27
Omd_34,,3,2,1,4,521
Omd_35,,3,2,1,4,
Omd_36,,3,2,1,4,222
Omd_37,,3,2,1,4,198
Omd_38,,3,2,1,4,
Omd_39,,3,2,1,4,522
Omd_40,,3,2,1,4,
Omd_41,,3,2,1,4,
Omd_42,,3,2,1,4,
Omd_43,,3,2,1,4,528
Omd_44,,3,2,1,4,533
Omd_45,,3,2,1,4,200
Omd_46,,3,2,1,4,
Omd_47,,3,2,1,4,
Omd_48,,3,2,1,4,615
Omd_49,,3,2,1,4,
Omd_50,,3,2,1,4,529
Omd_51,,3,2,1,4,216
Omd_52,,3,2,1,4,
Omd_53,,3,2,1,4,
Omd_54,,3,2,1,4,604
Omd_55,,3,2,1,4,
Omd_56,,3,2,1,4,
Omd_57,,3,2,1,4,
Omd_58,,3,2,1,4,
Omd_59,,3,2,1,4,
Omd_60,,3,2,1,4,
Kar_01,,3,2,1,4,
Kar_02,,3,2,1,4,84
Kar_03,,3,2,1,4,87
Kar_04,,3,2,1,4,
Kar_05,,3,2,1,4,92
Kar_06,,3,2,1,4,129
Kar_07,,3,2,1,4,
Kar_08,,3,2,1,4,
Kar_09,,3,2,1,4,112
Kar_10,,3,2,1,4,110
Kar_11,,3,2,1,4,114
Kar_12,,3,2,1,4,116
Kar_13,,3,2,1,4,128
Kar_14,,3,2,1,4,
Kar_15,,3,2,1,4,
Kar_16,,3,2,1,4,100
Kar_18,,3,2,1,4,
Kar_19,,3,2,1,4,
Kar_20,,3,2,1,4,120
Kar_21,,3,2,1,4,187
Kar_22,,3,2,1,4,188
Kar_23,,3,2,1,4,98
Kar_24,,3,2,1,4,102
Kar_25,,3,2,1,4,142
Kar_26,,3,2,1,4,144
Kar_27,,3,2,1,4,
Kar_28,,3,2,1,4,136
Kar_29,,3,2,1,4,138
Kar_30,,3,2,1,4,134
Kar_31,,3,2,1,4,
Kar_32,,3,2,1,4,
Kar_33,,3,2,1,4,118
Kar_34,,3,2,1,4,
Kar_35,,3,2,1,4,155
Kar_36,,3,2,1,4,161
Kar_37,,3,2,1,4,163
Kar_38,,3,2,1,4,166
Kar_39,,3,2,1,4,
Kar_40,,3,2,1,4,167
Kar_41,,3,2,1,4,
Kar_42,,3,2,1,4,544
Kar_43,,3,2,1,4,170
Omb_01,,3,2,1,4,266
Omb_02,,3,2,1,4,264
Omb_03,,3,2,1,4,288
Omb_04,,3,2,1,4,523
Omb_05,,3,2,1,4,518
Omb_06,,3,2,1,4,536
Omb_07,,3,2,1,4,
Omb_08,,3,2,1,4,
Omb_09,,3,2,1,4,537
Omb_10,,3,2,1,4,
Omb_11,,3,2,1,4,
Omb_12,,3,2,1,4,
Omb_13,,3,2,1,4,
Omb_14,,3,2,1,4,
Omb_15,,3,2,1,4,
Omb_16,,3,2,1,4,
Omb_17,,3,2,1,4,616
Omb_18,,3,2,1,4,274
Omb_19,,3,2,1,4,542
Omb_20,,3,2,1,4,272
Omb_21,,3,2,1,4,
Omb_22,,3,2,1,4,
Omb_23,,3,2,1,4,278
Omb_24,,3,2,1,4,457
Omb_25,,3,2,1,4,
Omb_26,,3,2,1,4,
Omb_27,,3,2,1,4,
Omb_28,,3,2,1,4,
Omb_29,,3,2,1,4,601
Omb_30,,3,2,1,4,236
Omb_31,,3,2,1,4,234
Omb_32,,3,2,1,4,538
Omb_33,,3,2,1,4,535
Omb_34,,3,2,1,4,
Omb_35,,3,2,1,4,233
Omb_36,,3,2,1,4,524
Omb_37,,3,2,1,4,
Omb_38,,3,2,1,4,
Omb_39,,3,2,1,4,
Omb_40,,3,2,1,4,250
